libshiboken6-py3-6.10	6.10.2-6ubuntu1
libshine3:amd64	3.1.1-3build1
libshout3:amd64	2.4.6-1build3
libsignon-qt6-1:amd64	8.61+git20231015.c8ad982-8
libslang2:amd64	2.3.3-5build1
libsm6:amd64	2:1.2.6-1build1
libsmartcols1:amd64	2.41.3-3ubuntu2.2
libsnapd-glib-2-1:amd64	1.72-0ubuntu3
libsnappy1v5:amd64	1.2.2-2
libsndfile1:amd64	1.2.2-4
libsodium23:amd64	1.0.18-2
libsord-0-0:amd64	0.16.20-1
libsoup-3.0-0:amd64	3.6.6-1
libsoup-3.0-common	3.6.6-1
libsoxr0:amd64	0.1.3-4.1
libspa-0.2-modules:amd64	1.6.2-1ubuntu1.1
libspeex1:amd64	1.2.1-3build1
libspeexdsp1:amd64	1.2.1-3build1
libsqlite3-0:amd64	3.46.1-9ubuntu0.2
libsquashfuse0:amd64	0.5.2-0.3
libsratom-0-0:amd64	0.6.20-1
libsrt1.5-gnutls:amd64	1.5.4-3
libss2:amd64	1.47.2-3ubuntu4
libssh-4:amd64	0.11.3-1ubuntu2.1
libssh2-1t64:amd64	1.11.1-1ubuntu0.26.04.3
libssl3t64:amd64	3.5.5-1ubuntu3.5
libstdc++6:amd64	16-20260322-1ubuntu1
libstoken1t64:amd64	0.93-1
libsvtav1enc2:amd64	2.3.0+dfsg-1build1
libswresample6:amd64	7:8.0.1-3ubuntu2
libswscale9:amd64	7:8.0.1-3ubuntu2
libsystemd-shared:amd64	259.5-0ubuntu3.4
libsystemd0:amd64	259.5-0ubuntu3.4
libtag2:amd64	2.2.1-3
libtalloc2:amd64	2:2.4.3+samba4.23.6+dfsg-1ubuntu2.2
libtasn1-6:amd64	4.21.0-2
libtbb12:amd64	2022.3.0-2
libtbbbind-2-5:amd64	2022.3.0-2
libtbbmalloc2:amd64	2022.3.0-2
libtdb1:amd64	2:1.4.14+samba4.23.6+dfsg-1ubuntu2.2
libteamdctl0:amd64	1.31-1build4
libtext-charwidth-perl:amd64	0.04-11build4
libtext-iconv-perl:amd64	1.7-8.1
libtext-wrapi18n-perl	0.06-10
libthai-data	0.1.30-1
libthai0:amd64	0.1.30-1
libtheora1:amd64	1.2.0+dfsg-6
libtheoradec2:amd64	1.2.0+dfsg-6
libtheoraenc2:amd64	1.2.0+dfsg-6
libtiff6:amd64	4.7.0-3ubuntu5
libtinfo6:amd64	6.6+20251231-1
libtirpc-common	1.3.7-0.1
libtirpc3t64:amd64	1.3.7-0.1
libtomcrypt1:amd64	1.18.2+dfsg-7build2
libtommath1:amd64	1.3.0-1build1
libts0t64:amd64	1.22-1.1build2
libtss2-esys-3.0.2-0t64:amd64	4.1.3-6
libtss2-mu-4.0.1-0t64:amd64	4.1.3-6
libtss2-sys1t64:amd64	4.1.3-6
libtss2-tcti-cmd0t64:amd64	4.1.3-6
libtss2-tcti-device0t64:amd64	4.1.3-6
libtss2-tcti-libtpms0t64:amd64	4.1.3-6
libtss2-tcti-mssim0t64:amd64	4.1.3-6
libtss2-tcti-spi-helper0t64:amd64	4.1.3-6
libtss2-tcti-swtpm0t64:amd64	4.1.3-6
libtss2-tctildr0t64:amd64	4.1.3-6
libtwolame0:amd64	0.4.0-2build4
libudev1:amd64	259.5-0ubuntu3.4
libudfread3:amd64	1.2.0-2
libunibreak6:amd64	6.1-3build1
libunistring5:amd64	1.3-2build1
libusb-1.0-0:amd64	2:1.0.29-2build1
libusbmuxd-2.0-7:amd64	2.1.1-1
libuuid1:amd64	2.41.3-3ubuntu2.2
libuv1t64:amd64	1.51.0-2ubuntu1
libv4l-0t64:amd64	1.32.0-2ubuntu1
libv4lconvert0t64:amd64	1.32.0-2ubuntu1
libva-drm2:amd64	2.23.0-1ubuntu1
libva-x11-2:amd64	2.23.0-1ubuntu1
libva2:amd64	2.23.0-1ubuntu1
libvdpau1:amd64	1.5-4
libvidstab1.1:amd64	1.1.0-2.1
libvisual-0.4-0:amd64	0.4.2-4
libvorbis0a:amd64	1.3.7-3build2
libvorbisenc2:amd64	1.3.7-3build2
libvorbisfile3:amd64	1.3.7-3build2
libvpl2	1:2.16.0-1
libvpx12:amd64	1.16.0-3
libvulkan1:amd64	1.4.341.0-1
libwacom-common	2.18.0-1
libwacom9:amd64	2.18.0-1
libwavpack1:amd64	5.9.0-1
libwayland-client0:amd64	1.24.0-2
libwayland-cursor0:amd64	1.24.0-2
libwayland-egl1:amd64	1.24.0-2
libwayland-server0:amd64	1.24.0-2
libwbclient0:amd64	2:4.23.6+dfsg-1ubuntu2.2
libwebp7:amd64	1.5.0-0.1build1
libwebpdemux2:amd64	1.5.0-0.1build1
libwebpmux3:amd64	1.5.0-0.1build1
libwebrtc-audio-processing-1-3:amd64	1.3-3build2
libwireplumber-0.5-0:amd64	0.5.13-1ubuntu1
libx11-6:amd64	2:1.8.13-1
libx11-data	2:1.8.13-1
libx11-xcb1:amd64	2:1.8.13-1
libx264-165:amd64	2:0.165.3222+gitb35605ac-3build1
libx265-215:amd64	4.1-4
libxau6:amd64	1:1.0.11-1build2
libxaw7:amd64	2:1.0.16-1build1
libxcb-composite0:amd64	1.17.0-2ubuntu1
libxcb-cursor0:amd64	0.1.6-1
libxcb-damage0:amd64	1.17.0-2ubuntu1
libxcb-dpms0:amd64	1.17.0-2ubuntu1
libxcb-dri3-0:amd64	1.17.0-2ubuntu1
libxcb-glx0:amd64	1.17.0-2ubuntu1
libxcb-icccm4:amd64	0.4.2-1build1
libxcb-image0:amd64	0.4.0-2build2
libxcb-keysyms1:amd64	0.4.1-1build1
libxcb-present0:amd64	1.17.0-2ubuntu1
libxcb-randr0:amd64	1.17.0-2ubuntu1
libxcb-record0:amd64	1.17.0-2ubuntu1
libxcb-render-util0:amd64	0.3.10-1build1
libxcb-render0:amd64	1.17.0-2ubuntu1
libxcb-res0:amd64	1.17.0-2ubuntu1
libxcb-shape0:amd64	1.17.0-2ubuntu1
libxcb-shm0:amd64	1.17.0-2ubuntu1
libxcb-sync1:amd64	1.17.0-2ubuntu1
libxcb-util1:amd64	0.4.1-1build1
libxcb-xfixes0:amd64	1.17.0-2ubuntu1
libxcb-xinerama0:amd64	1.17.0-2ubuntu1
libxcb-xinput0:amd64	1.17.0-2ubuntu1
libxcb-xkb1:amd64	1.17.0-2ubuntu1
libxcb1:amd64	1.17.0-2ubuntu1
libxcomposite1:amd64	1:0.4.6-1build1
libxcvt0:amd64	0.1.3-1build1
libxdamage1:amd64	1:1.1.7-1
libxdgutilsbasedir1.0.1:amd64	1.0.1-3.2
libxdgutilsdesktopentry1.0.1:amd64	1.0.1-3.2
libxdmcp6:amd64	1:1.1.5-2
libxext6:amd64	2:1.3.4-1build3
libxfixes3:amd64	1:6.0.0-2build2
libxfont2:amd64	1:2.0.6-2ubuntu0.2
libxi6:amd64	2:1.8.2-2
libxkbcommon-x11-0:amd64	1.13.1-1
libxkbcommon0:amd64	1.13.1-1
libxkbfile1:amd64	1:1.1.0-1build5
libxml2-16:amd64	2.15.2+dfsg-0.1ubuntu0.1
libxmlsec1-1:amd64	1.3.9-1
libxmlsec1-openssl1:amd64	1.3.9-1
libxmu6:amd64	2:1.1.3-4
libxpm4:amd64	1:3.5.17-1ubuntu0.26.04.1
libxrandr2:amd64	2:1.5.4-1build1
libxrender1:amd64	1:0.9.12-1build1
libxshmfence1:amd64	1.3.3-1build1
libxslt1.1:amd64	1.1.45-0.1
libxss1:amd64	1:1.2.3-1build4
libxt6t64:amd64	1:1.2.1-1.3build1
libxtables12:amd64	1.8.11-2ubuntu3
libxtst6:amd64	2:1.2.5-1build1
libxvidcore4:amd64	2:1.3.7-3
libxxf86vm1:amd64	1:1.1.4-2
libxxhash0:amd64	0.8.3-2build1
libyaml-0-2:amd64	0.2.5-2build3
libzimg2:amd64	3.0.6+ds1-1
libzip5:amd64	1.11.4-2
libzix-0-0:amd64	0.8.0-1
libzmq5:amd64	4.3.5-1build3
libzstd1:amd64	1.5.7+dfsg-3
libzvbi-common	0.2.44-1ubuntu2
libzvbi0t64:amd64	0.2.44-1ubuntu2
libzxing3:amd64	2.3.0-5
linux-base	4.15ubuntu5
linux-firmware	20260319.git217ca6e4.1ubuntu
linux-firmware-amd-graphics	20260319.git217ca6e4-0ubuntu3.1
linux-firmware-amd-misc	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-broadcom-wireless	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-intel-graphics	20260319.git217ca6e4-0ubuntu2.1
linux-firmware-intel-misc	20260319.git217ca6e4-0ubuntu1.2
linux-firmware-intel-wireless	20260319.git217ca6e4-0ubuntu2.1
linux-firmware-marvell-prestera	20260319.git217ca6e4-0ubuntu1.2
linux-firmware-marvell-wireless	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-mediatek	20260319.git217ca6e4-0ubuntu1.2
linux-firmware-mellanox-spectrum	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-misc	20260319.git217ca6e4-0ubuntu2.2
linux-firmware-netronome	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-nvidia-graphics	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-qlogic	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-qualcomm-graphics	20260319.git217ca6e4-0ubuntu1.1
linux-firmware-qualcomm-misc	20260319.git217ca6e4-0ubuntu2.1
linux-firmware-qualcomm-wireless	20260319.git217ca6e4-0ubuntu1.2
linux-firmware-realtek	20260319.git217ca6e4-0ubuntu1.2
linux-image-7.0.0-30-generic	7.0.0-30.30
linux-image-generic	7.0.0-30.30
linux-main-modules-zfs-7.0.0-30-generic	7.0.0-30.30
linux-modules-7.0.0-30-generic	7.0.0-30.30
localechooser-data	2.89ubuntu7
locales	2.43-2ubuntu2.3
login	1:4.16.0-2+really2.41.3-3ubuntu2.2
login.defs	1:4.17.4-2ubuntu3
logsave	1.47.2-3ubuntu4
lsb-release	12.1-2build1
lzma	25.00+dfsg-1
mawk	1.3.4.20260129-1
media-types	14.0.0build1
mesa-libgallium:amd64	26.0.8-1ubuntu0.3
mobile-broadband-provider-info	20251101-1build1
mount	2.41.3-3ubuntu2.2
ncurses-base	6.6+20251231-1
ncurses-bin	6.6+20251231-1
netbase	6.5build1
netcat-openbsd	1.234-1
netplan-generator	1.2-1ubuntu5
netplan.io	1.2-1ubuntu5
network-manager	1.54.3-2ubuntu3
ocl-icd-libopencl1:amd64	2.3.4-1
openssl	3.5.5-1ubuntu3.5
openssl-provider-legacy	3.5.5-1ubuntu3.5
passwd	1:4.17.4-2ubuntu3
pci.ids	0.0~2026.02.12-1
perl	5.40.1-7ubuntu0.1
perl-base	5.40.1-7ubuntu0.1
perl-modules-5.40	5.40.1-7ubuntu0.1
pinentry-curses	1.3.2-3ubuntu1
pipewire:amd64	1.6.2-1ubuntu1.1
pipewire-bin	1.6.2-1ubuntu1.1
pipewire-pulse	1.6.2-1ubuntu1.1
plasma-desktoptheme	6.6.6-0ubuntu0.1
plasma-nm	4:6.6.6-0ubuntu0.1
plasma-pa	4:6.6.5-0ubuntu0.1
powerdevil	4:6.6.6-0ubuntu0.1
powerdevil-data	4:6.6.6-0ubuntu0.1
procps	2:4.0.4-9ubuntu1
psmisc	23.7-2ubuntu2
python-apt-common	3.1.0ubuntu1.1
python3	3.14.3-0ubuntu2
python3-apt	3.1.0ubuntu1.1
python3-cffi-backend:amd64	2.0.0-3build1
python3-minimal	3.14.3-0ubuntu2
python3-netplan	1.2-1ubuntu5
python3-pyside6.qtcore	6.10.2-6ubuntu1
python3-pyside6.qtdbus	6.10.2-6ubuntu1
python3-pyside6.qtgui	6.10.2-6ubuntu1
python3-pyside6.qtnetwork	6.10.2-6ubuntu1
python3-pyside6.qtopengl	6.10.2-6ubuntu1
python3-pyside6.qtqml	6.10.2-6ubuntu1
python3-pyside6.qtquick	6.10.2-6ubuntu1
python3-pyside6.qtsvg	6.10.2-6ubuntu1
python3-pyside6.qtwidgets	6.10.2-6ubuntu1
python3-yaml	6.0.3-1build1
python3.14	3.14.4-1ubuntu0.1
python3.14-minimal	3.14.4-1ubuntu0.1
qml6-module-org-kde-bluezqt:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-config:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-coreaddons:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-desktop	6.24.0-0ubuntu1
qml6-module-org-kde-iconthemes:amd64	6.24.0-0ubuntu2
qml6-module-org-kde-kcmutils:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-kirigami:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-kirigamiaddons-components:amd64	1.11.0-2ubuntu2
qml6-module-org-kde-kirigamiaddons-delegates:amd64	1.11.0-2ubuntu2
qml6-module-org-kde-kirigamiaddons-treeview:amd64	1.11.0-2ubuntu2
qml6-module-org-kde-kitemmodels:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-kquickcontrolsaddons:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-kquickimageeditor:amd64	0.6.0-2ubuntu0.1
qml6-module-org-kde-ksvg	6.24.0-0ubuntu1
qml6-module-org-kde-networkmanager:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-prison:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-quickcharts:amd64	6.24.0-0ubuntu1
qml6-module-org-kde-sonnet:amd64	6.24.0-0ubuntu1
qml6-module-qt-labs-folderlistmodel:amd64	6.10.2+dfsg-3
qml6-module-qt-labs-qmlmodels:amd64	6.10.2+dfsg-3
qml6-module-qt5compat-graphicaleffects:amd64	6.10.2-1
qml6-module-qtcore:amd64	6.10.2+dfsg-3
qml6-module-qtmultimedia:amd64	6.10.2-2
qml6-module-qtqml:amd64	6.10.2+dfsg-3
qml6-module-qtqml-models:amd64	6.10.2+dfsg-3
qml6-module-qtqml-workerscript:amd64	6.10.2+dfsg-3
qml6-module-qtquick:amd64	6.10.2+dfsg-3
qml6-module-qtquick-controls:amd64	6.10.2+dfsg-3
qml6-module-qtquick-dialogs:amd64	6.10.2+dfsg-3
qml6-module-qtquick-effects:amd64	6.10.2+dfsg-3
qml6-module-qtquick-layouts:amd64	6.10.2+dfsg-3
qml6-module-qtquick-shapes:amd64	6.10.2+dfsg-3
qml6-module-qtquick-templates:amd64	6.10.2+dfsg-3
qml6-module-qtquick-tooling:amd64	6.10.2+dfsg-3
qml6-module-qtquick-window:amd64	6.10.2+dfsg-3
qml6-module-sso-onlineaccounts:amd64	0.7+git20231028.05e79eb-7
qt-style-kvantum	1.1.5-1
qt-style-kvantum-themes	1.1.5-1
qt6-style-kvantum	1.1.5-1
qt6-wayland:amd64	6.10.2-4
readline-common	8.3-4
rust-coreutils	0.8.0-0ubuntu3
sed	4.9-2build3
sensible-utils	0.0.26build1
shared-mime-info	2.4-5build3
sound-theme-freedesktop	0.8-7build1
sse3-support	27ubuntu2
sudo	1.9.17p2-1ubuntu3
sudo-common	1.2ubuntu
sudo-rs	0.2.13-0ubuntu1
systemd	259.5-0ubuntu3.4
systemd-sysv	259.5-0ubuntu3.4
sysvinit-utils	3.15-5ubuntu1
tar	1.35+dfsg-4
tpm-udev	4.1.3-6
tzdata	2026c-0ubuntu0.26.04.1
ubuntu-keyring	2023.11.28.1build1
ubuntu-minimal	1.570.3
ubuntu-pro-client	37.2ubuntu0.1
ucf	3.0052ubuntu1
udev	259.5-0ubuntu3.4
usb.ids	2025.12.13-1
usbutils	1:019-1
user-session-migration	0.5.1
user-setup	1.107ubuntu2
util-linux	2.41.3-3ubuntu2.2
uuid-runtime	2.41.3-3ubuntu2.2
vim-common	2:9.1.2141-1ubuntu4.8
vim-tiny	2:9.1.2141-1ubuntu4.8
whiptail	0.52.25-1ubuntu3
wireless-regdb	2026.02.04-0ubuntu1
wireplumber	0.5.13-1ubuntu1
x11-common	1:7.7+26ubuntu1
x11-xkb-utils	7.7+9build1
xdg-desktop-portal	1.21.1+ds-1ubuntu3
xdg-desktop-portal-kde	6.6.6-0ubuntu0.1
xkb-data	2.46-2
xserver-common	2:21.1.22-1ubuntu1
xwayland	2:24.1.10-1
xz-utils	5.8.3-1
zlib1g:amd64	1:1.3.dfsg+really1.3.1-1ubuntu3.1
